ID,PRE_POST,Mean,Variance,MESOR,Amplitude,Phase,Period,F,p,IS,IV,RA,source,sensor_flag,pct_zero,longest_zero_run_hours
20,POST,3.583044164037855,6.0565143097894785,3.564888283360617,2.539821886187119,344.73450734794227,24.0,359.97690959077175,4.922480616085218e-105,0.6568620939343535,0.8470288744358471,0.6419106375375009,#20 IR.csv,False,2.37,4.0
21,PRE,2.517191601049869,2.5074644488883324,2.4744995905372633,1.405465042927607,354.3969570022824,24.0,40.31301471776096,3.2551431243465736e-14,0.5818555226123272,1.0909345185899924,0.5732363839753896,#21 IR.csv,False,0.0,0.0
21,POST,1.9500262881177706,1.7857490777701914,1.9440669600537699,1.0604099559707185,353.71873327235267,24.0,144.95443391300998,1.5809137974604287e-52,0.4219618052958251,1.0629469291679092,0.5093865634653902,#21 IR.csv,False,0.0,0.0
22,PRE,15.148162729658791,12.434904005054921,15.142378331627215,0.8144616030136764,323.5339857270644,24.0,1.6633024345996,0.19371204650453147,0.11030024643797953,0.40895237947669333,0.08651984786718042,#22 IR.csv,False,3.15,4.0
22,POST,16.349868559411146,0.6205673865928661,16.353989908483953,0.44995923780899044,150.80610364146187,24.0,61.65465879568753,3.4866175422091887e-25,0.25064341261655765,1.562449044170376,0.02336695720301646,#22 IR.csv,False,0.0,0.0
23,PRE,1.6018372703412074,2.715666791651044,1.5697666543078115,1.1593761992616078,350.30904448633237,24.0,20.296987493444572,2.368539280863167e-08,0.7321373437337971,0.892294480880197,0.8273240127544762,#23 IR.csv,False,11.02,4.0
23,POST,1.807124079915878,2.557818660023068,1.7963868542003008,1.245329159343789,334.88166849191236,24.0,137.59360731621086,2.5527353239906214e-50,0.6200971101842263,0.944642238973381,0.6782254344148854,#23 IR.csv,False,7.1,4.0
24,PRE,14.679790026246721,3.835165916760405,14.703615885964966,0.5229231531173535,207.1792505081285,24.0,2.3582172224783493,0.09881808249226516,0.2266991394609584,1.6211438179855668,0.0302203114159302,#24 IR.csv,False,0.0,0.0
24,POST,15.110699263932704,0.9328057416073211,15.111539003706866,0.0921600593639107,151.18172439973188,24.0,1.4459469760224883,0.236302230987107,0.0373291500777443,1.644520297530107,0.008770010768698275,#24 IR.csv,False,0.0,0.0
25,PRE,3.6260582010582008,8.221544426807759,3.5824547555880453,2.4373866743410364,332.0875134418986,24.0,34.09403019242771,1.6570177706254413e-12,0.7332976513024125,0.99162440817405,0.7835409871129891,#25 IR.csv,False,6.35,4.0
